fipstate,naics,emp,ap,est
2,441110,2031,116618,36
2,441120,226,12456,40
2,441210,0,0,5
2,441222,135,4853,30
2,441228,395,16331,48
2,441310,859,29116,103
2,441320,222,9989,33
2,442110,219,10641,35
2,442210,142,6250,28
2,442299,301,6833,38
2,443141,38,2249,13
2,443142,477,14223,60
2,444110,9,433,20
2,444120,42,1390,15
2,444130,497,15211,50
2,444190,698,39009,90
2,444210,0,0,3
2,444220,64,1744,23
2,445110,5398,151222,215
2,445120,71,1593,35
2,445210,0,0,5
2,445220,0,0,16
2,445230,0,0,5
2,445291,0,0,6
2,445292,0,0,7
2,445299,106,1394,19
2,445310,522,12822,95
2,446110,605,30690,36
2,446120,220,4137,22
2,446130,95,2415,25
2,446191,64,856,25
2,446199,22,1493,16
2,447110,1190,33944,138
2,447190,177,5657,49
2,448110,37,1410,11
2,448120,168,2382,38
2,448130,40,645,9
2,448140,1200,21775,69
2,448150,44,691,13
2,448190,135,3220,20
2,448210,244,5274,36
2,448310,232,14803,70
2,451110,1113,24175,89
2,451120,201,3779,27
2,451130,219,3114,30
2,451140,55,1183,11
2,451211,185,2977,29
2,451212,0,0,2
2,452111,0,0,4
2,452112,0,0,7
2,452910,4104,130015,25
2,452990,395,5731,57
2,453110,91,1587,31
2,453210,12,257,17
2,453220,586,19752,158
2,453310,619,11483,61
2,453910,200,5251,21
2,453920,65,1784,43
2,453930,0,0,1
2,453991,126,2822,41
2,453998,115,4210,36
2,454111,45,1664,18
2,454112,0,0,2
2,454113,16,1097,8
2,454210,0,0,5
2,454310,320,22006,67
2,454390,120,4217,38
2,48----,18599,1354101,1145
2,481111,3618,211921,71
2,481112,959,74691,29
2,481211,488,32743,95
2,481212,0,0,3
2,481219,15,566,16
2,483111,0,0,5
2,483112,0,0,1
2,483113,663,56535,79
2,483114,5,523,6
2,483211,0,0,7
2,483212,7,388,10
2,484110,388,23070,61
2,484121,857,50477,53
2,484122,0,0,12
2,484210,579,23208,38
2,484220,241,14911,54
2,484230,325,20662,24
2,485113,0,0,5
2,485210,0,0,3
2,485310,55,2063,18
2,485320,0,0,2
2,485410,0,0,24
2,485510,0,0,4
2,485991,0,0,6
2,485999,0,0,9
2,486110,0,0,12
2,486910,0,0,2
2,487110,257,20359,37
2,487210,258,25880,132
2,487990,73,7680,25
2,488119,426,16022,21
2,488190,650,35514,60
2,488210,0,0,2
2,488310,0,0,11
2,488320,0,0,8
2,488330,124,13737,23
2,488390,3,123,13
2,488410,78,3206,23
2,488490,0,0,4
2,488510,542,27825,61
2,488991,0,0,2
2,492110,70,2635,44
2,492210,30,1128,6
2,493110,238,19926,15
2,493120,0,0,1
2,493190,38,2506,8
2,51----,6708,422101,408
2,511110,0,0,22
2,511120,38,2204,10
2,511130,7,262,10
2,511140,0,0,2
2,511199,0,0,1
2,511210,35,3101,6
2,512110,44,1747,19
2,512120,0,0,1
2,512131,548,9379,16
2,512240,0,0,1
2,512290,0,0,1
2,515111,0,0,3
2,515112,277,12434,40
2,515120,267,10736,11
2,517110,3150,250211,152
2,517210,372,20907,43
2,517410,0,0,7
2,517911,94,19678,14
2,517919,6,185,11
2,518210,212,11052,19
2,519110,0,0,3
2,519120,4,24,7
2,519130,0,0,7
2,519190,0,0,2
2,52----,7480,511316,792
2,522110,1886,113078,136
2,522120,0,0,5
2,522130,2058,121479,99
2,522220,20,1506,5
2,522291,0,0,4
2,522292,264,27777,36
2,522294,0,0,1
2,522298,120,6091,19
2,522310,0,0,5
2,522320,10,234,8
2,522390,24,690,10
2,523120,239,35677,77
2,523140,0,0,1
2,523910,8,355,11
2,523920,115,17532,22
2,523930,68,5135,34
2,523991,50,4167,8
2,524113,57,3155,13
2,524114,44,3219,8
2,524126,283,21573,20
2,524127,116,7502,12
2,524210,1097,69279,212
2,524291,57,3427,9
2,524292,57,2984,14
2,524298,6,413,5
2,525990,199,15318,18
2,53----,4472,216351,933
2,531110,537,20505,119
2,531120,503,27967,114
2,531130,160,5210,44
2,531190,133,8421,43
2,531210,519,23246,237
2,531311,400,16987,61
2,531312,158,7859,48
2,531320,107,5839,43
2,531390,37,3122,25
2,532111,380,13807,58
2,532120,149,9139,17
2,532210,0,0,10
2,532220,0,0,3
2,532230,0,0,14
2,532291,0,0,4
2,532292,0,0,7
2,532299,0,0,6
2,532310,22,924,10
2,532411,5,322,10
2,532412,384,28494,35
2,532490,95,5995,23
2,533110,0,0,2
2,54----,19480,1380751,1960
2,541110,1437,121429,367
2,541191,0,0,9
2,541199,44,1141,5
2,541211,692,51361,115
2,541213,481,6329,96
2,541214,24,1024,8
2,541219,482,17492,141
2,541310,249,21615,45
2,541320,11,873,7
2,541330,6220,511157,252
2,541340,0,0,5
2,541350,15,1253,16
2,541360,0,0,5
2,541370,277,21506,70
2,541380,945,86263,27
2,541410,20,959,10
2,541430,44,1617,14
2,541490,0,0,4
2,541511,781,60553,71
2,541512,669,40832,77
2,541513,465,34748,26
2,541519,121,3703,18
2,541611,1201,77346,123
2,541612,0,0,10
2,541613,42,1580,23
2,541614,471,25965,20
2,541618,27,1928,11
2,541620,631,39124,77
2,541690,564,72775,58
2,541711,0,0,3
2,541712,338,17867,39
2,541720,34,1649,5
2,541810,200,12281,23
2,541820,27,1853,11
2,541830,0,0,1
2,541850,0,0,1
2,541860,8,333,3
2,541890,118,1781,13
2,541910,4,339,3
2,541921,82,1974,26
2,541922,16,329,9
2,541930,0,0,3
2,541940,734,33400,59
2,541990,238,17331,51
2,55----,6704,693466,193
2,551111,0,0,1
2,551112,452,48789,34
2,551114,6045,611230,158
2,56----,16049,821151,1128
2,561110,453,23780,82
2,561210,5475,322801,60
2,561311,0,0,3
2,561312,0,0,5
2,561320,989,57074,50
2,561330,165,14681,4
2,561410,8,172,10
2,561421,0,0,2
2,561422,0,0,2
2,561431,55,1330,14
2,561439,56,1799,17
2,561440,109,5031,13
2,561450,0,0,1
2,561491,0,0,1
2,561492,0,0,6
2,561499,33,1299,5
2,561510,223,9508,39
2,561520,302,24940,54
2,561591,0,0,13
2,561599,0,0,4
2,561611,0,0,6
2,561612,1298,42056,28
2,561613,0,0,3
2,561621,228,7775,18
2,561622,42,1224,10
2,561710,32,1720,9
2,561720,2187,46311,238
2,561730,504,27998,153
2,561740,89,2864,21
2,561790,140,5725,40
2,561920,39,1564,11
2,561990,266,18624,46
2,562111,274,16175,29
2,562119,0,0,3
2,562211,73,4923,9
2,562212,0,0,5
2,562910,514,46234,82
2,562920,0,0,2
2,562991,97,5602,26
2,562998,0,0,4
2,61----,2715,76916,270
2,611110,529,14208,52
2,611310,468,14379,13
2,611410,0,0,1
2,611420,0,0,1
2,611430,0,0,6
2,611511,0,0,3
2,611512,19,768,9
2,611513,83,6043,18
2,611519,0,0,6
2,611610,246,3245,36
2,611620,281,4316,52
2,611630,0,0,3
2,611691,198,3619,13
2,611692,18,504,7
2,611699,133,2566,30
2,611710,40,1093,20
2,62----,48890,2862495,2633
2,621111,4736,515183,572
2,621112,124,10411,15
2,621210,2417,142317,321
2,621310,798,34734,158
2,621320,339,18143,60
2,621330,146,8956,52
2,621340,807,47761,138
2,621391,42,3850,11
2,621399,320,15036,81
2,621410,53,2225,13
2,621420,694,36582,29
2,621491,0,0,6
2,621492,0,0,8
2,621493,318,26055,19
2,621498,2121,144380,98
2,621511,124,9781,20
2,621512,270,41529,25
2,621610,1246,26477,43
2,621910,214,15657,15
2,621991,0,0,4
2,621999,43,2224,15
2,622110,7490,599754,25
2,622210,0,0,3
2,622310,0,0,2
2,623110,0,0,10
2,623210,1531,41946,121
2,623220,685,22710,28
2,623311,121,3273,27
2,623312,859,23146,151
2,623990,222,7294,39
2,624110,27,1128,20
2,624120,4904,122040,122
2,624190,1058,43502,99
2,624210,116,4648,33
2,624221,275,8914,31
2,624229,42,1589,12
2,624230,0,0,3
2,624310,782,28832,23
2,624410,1706,38797,181
2,71----,4485,106107,569
2,711110,16,485,15
2,711120,0,0,1
2,711130,26,590,8
2,711190,0,0,4
2,711211,21,605,8
2,711212,0,0,1
2,711219,0,0,6
2,711310,0,0,9
2,711320,35,1058,8
2,711410,0,0,1
2,711510,40,1685,29
2,712110,195,8266,27
2,712120,0,0,2
2,712130,0,0,5
2,712190,31,1401,10
2,713110,0,0,2
2,713120,0,0,2
2,713290,438,8865,64
2,713910,2,233,15
2,713920,24,656,7
2,713930,9,614,10
2,713940,1699,22872,88
2,713950,99,1806,6
2,713990,537,23942,241
2,72----,28606,776021,2156
2,721110,5327,174236,276
2,721191,63,1643,55
2,721199,52,1878,32
2,721211,21,1724,31
2,721214,229,23828,123
2,721310,0,0,15
2,722310,2233,79634,93
2,722320,91,2921,17
2,722330,107,1629,65
2,722410,1316,25865,157
2,722511,8879,227548,578
2,722513,6364,116407,421
2,722514,207,5635,13
2,722515,1946,33920,280
2,81----,9756,341830,1823
2,811111,758,34872,181
2,811113,51,2390,12
2,811118,15,637,7
2,811121,492,22932,47
2,811122,129,5542,26
2,811191,47,1648,10
2,811192,106,3057,35
2,811198,0,0,6
2,811211,0,0,3
2,811212,10,398,14
2,811213,0,0,3
2,811219,63,6393,10
2,811310,320,16757,91
2,811411,1,38,7
2,811412,50,2379,15
2,811420,9,413,6
2,811490,121,4516,40
2,812111,25,891,10
2,812112,786,20338,133
2,812113,110,2746,33
2,812191,0,0,4
2,812199,296,5669,65
2,812210,36,1688,15
2,812220,0,0,4
2,812310,73,1263,21
2,812320,178,5052,26
2,812331,0,0,1
2,812332,0,0,1
2,812910,204,4188,51
2,812921,0,0,1
2,812922,0,0,1
2,812930,94,2651,9
2,812990,20,644,14
2,813110,2403,55312,398
2,813211,172,9926,39
2,813212,144,4093,17
2,813219,0,0,11
2,813311,38,2133,17
2,813312,382,19103,75
2,813319,53,2919,20
2,813410,737,16302,150
2,813910,191,11218,80
2,813920,107,6312,25
2,813930,316,22279,55
2,813940,18,1287,14
2,813990,74,2576,20
2,99----,42,747,40
4,------,2379409,106431260,139134
4,11----,1431,56826,212
4,113110,0,0,1
4,113210,0,0,2
4,113310,120,5783,13
4,114111,0,0,1
4,114112,0,0,2
4,114210,0,0,4
4,115111,0,0,9
4,115112,179,12619,32
4,115113,55,3443,9
4,115114,343,8688,19
4,115115,48,2803,15
4,115116,42,2312,13
4,115210,188,5660,79
4,115310,4,131,13
4,21----,7602,536867,223
4,211111,30,2592,15
4,211112,0,0,1
4,212111,0,0,2
4,212221,6,624,7
4,212234,4171,313340,22
4,212291,0,0,1
4,212299,0,0,2
4,212311,72,2573,7
4,212312,152,9300,17
4,212313,76,5813,12
4,212319,67,2981,11
4,212321,571,28261,59
4,212322,0,0,2
4,212325,0,0,1
4,212393,0,0,2
4,212399,47,1895,9
4,213111,0,0,11
4,213112,40,1889,14
4,213113,0,0,1
4,213114,274,29128,17
4,213115,0,0,10
4,22----,11874,1208560,255
4,221111,0,0,1
4,221112,0,0,12
4,221113,0,0,1
4,221114,0,0,6
4,221115,0,0,2
4,221117,0,0,1
4,221118,0,0,6
4,221121,0,0,2
4,221122,345,29334,40
4,221210,0,0,29
4,221310,1333,96332,131
4,221320,93,5070,20
4,221330,0,0,4
4,23----,141710,7067376,11921
4,236115,3875,200130,756
4,236116,297,22534,35
4,236117,4250,300745,215
4,236118,6067,254191,1528
4,236210,960,52777,42
4,236220,10727,782010,682
4,237110,3746,194586,206
4,237120,0,0,14
4,237130,4311,276731,121
4,237210,591,46212,112
4,237310,5959,348616,143
4,237990,619,42754,42
4,238110,5983,283828,370
4,238120,2190,104837,84
4,238130,3572,123133,172
4,238140,4491,157249,298
4,238150,1572,69973,140
4,238160,5075,202022,353
4,238170,124,5002,23
4,238190,1183,53835,113
4,238210,15921,768324,1330
4,238220,22698,1146183,1968
4,238290,1407,95431,100
4,238310,7846,308984,398
4,238320,4419,155798,558
4,238330,1356,61461,241
4,238340,1440,55802,222
4,238350,3358,137763,444
4,238390,1094,44208,123
4,238910,7391,350818,474
4,238990,5575,242017,614
4,31----,144208,8752279,4291
4,311111,70,1579,6
4,311119,121,4691,14
4,311211,0,0,2
4,311213,0,0,1
4,311230,0,0,2
4,311314,0,0,2
4,311340,34,1408,6
4,311351,0,0,1
4,311352,60,1061,8
4,311412,0,0,3
4,311421,261,10340,13
4,311422,0,0,2
4,311423,0,0,1
4,311511,956,52663,8
4,311513,0,0,3
4,311514,0,0,3
4,311520,0,0,2
4,311611,13,281,8
4,311612,74,2428,11
4,311613,0,0,4
4,311615,0,0,1
4,311710,0,0,3
4,311811,412,7331,53
4,311812,2065,68341,38
4,311813,0,0,2
4,311821,0,0,3
4,311824,100,5156,4
4,311830,654,19898,21
4,311911,0,0,5
4,311919,646,30418,6
4,311920,0,0,5
4,311930,0,0,1
4,311941,0,0,2
4,311942,0,0,5
4,311991,2029,42086,12
4,311999,156,4184,8
4,312111,0,0,8
4,312112,220,11857,7
4,312113,22,507,7
4,312120,600,18394,36
4,312130,211,5638,34
4,312140,0,0,2
4,312230,0,0,1
4,313110,0,0,5
4,313210,29,661,3
4,313220,0,0,1
4,313230,0,0,2
4,313310,47,1201,7
4,314110,0,0,1
4,314120,182,4559,25
4,314910,235,9026,17
4,314994,0,0,3
4,314999,589,17538,47
4,315190,0,0,2
4,315210,79,1682,21
4,315220,31,399,5
4,315240,15,360,6
4,315280,21,439,4
4,315990,21,535,7
4,316110,0,0,2
4,316210,5,111,5
4,316998,27,828,12
4,321113,157,3073,10
4,321114,0,0,2
4,321211,0,0,1
4,321212,0,0,1
4,321213,0,0,2
4,321214,846,30402,16
4,321219,105,4219,3
4,321911,558,20285,27
4,321912,193,9724,7
4,321918,106,3666,20
4,321920,717,18702,42
4,321991,1050,44614,5
4,321992,212,9705,12
4,321999,430,16486,41
4,322121,120,5287,4
4,322130,0,0,2
4,322211,548,31654,9
4,322212,0,0,2
4,322219,0,0,1
4,322220,268,11117,9
4,322230,0,0,2
4,322291,0,0,2
4,322299,85,4414,7
4,323111,3955,178601,305
4,323113,395,9929,70
4,323117,25,925,7
4,323120,392,16911,25
4,324121,241,15048,28
4,324122,0,0,6
4,324191,0,0,3
4,325110,0,0,1
4,325120,154,11804,8
4,325130,0,0,1
4,325180,135,11813,8
4,325193,0,0,1
4,325199,136,7545,8
4,325211,158,7467,8
4,325212,0,0,1
4,325311,0,0,3
4,325314,0,0,6
4,325320,0,0,2
4,325411,296,12148,10
4,325412,1838,124047,27
4,325413,0,0,3
4,325414,0,0,1
4,325510,214,9026,12
4,325520,58,3292,5
4,325611,17,1470,5
4,325612,90,3950,7
4,325620,388,18409,19
4,325910,102,4330,6
4,325920,0,0,2
4,325991,0,0,2
4,325992,356,15960,8
4,325998,318,23719,17
4,326111,22,1069,3
4,326112,168,4202,7
4,326113,0,0,1
4,326121,280,13953,9
4,326122,146,10480,7
4,326130,0,0,3
4,326140,222,10616,6
4,326150,87,3894,8
4,326160,181,10923,12
4,326191,252,9012,9
4,326199,2638,104567,78
4,326211,0,0,3
4,326212,56,2142,7
4,326220,0,0,2
4,326291,0,0,3
4,326299,150,5911,10
4,327110,195,5015,12
4,327120,36,1494,6
4,327211,0,0,1
4,327212,27,503,6
4,327213,0,0,1
4,327215,524,24031,15
4,327310,0,0,4
4,327320,1310,67860,101
4,327331,582,24678,27
4,327332,75,4387,6
4,327390,821,42595,26
4,327410,0,0,2
4,327420,0,0,7
4,327910,0,0,2
4,327991,236,8237,26
4,327992,0,0,6
4,327993,0,0,2
4,327999,136,5365,11
4,331110,133,5983,7
4,331210,0,0,7
4,331221,36,1905,4
4,331222,0,0,2
4,331313,0,0,1
4,331314,0,0,3
4,331315,0,0,4
4,331318,793,44828,7
4,331410,0,0,2
4,331420,0,0,3
4,331491,0,0,4
4,331492,94,5158,6
4,331511,0,0,2
4,331512,169,5788,3
4,331513,0,0,3
4,331523,0,0,3
4,331524,0,0,2
4,331529,332,14627,8
4,332111,0,0,1
4,332114,254,11834,6
4,332119,375,20193,12
4,332215,0,0,1
4,332216,383,9679,18
4,332311,62,2613,6
4,332312,1558,74660,59
4,332313,53,2458,12
4,332321,1024,48784,28
4,332322,1507,57619,71
4,332323,579,24552,69
4,332410,0,0,1
4,332420,0,0,6
4,332431,0,0,2
4,332439,0,0,1
4,332510,74,4137,12
4,332613,0,0,2
4,332618,112,6460,16
4,332710,4186,202752,289
4,332721,935,47926,43
4,332722,390,13614,15
4,332811,140,5753,8
4,332812,699,27172,45
4,332813,487,19791,34
4,332911,0,0,4
4,332912,0,0,8
4,332913,0,0,3
4,332919,82,3593,4
4,332992,32,804,5
4,332993,0,0,3
4,332994,999,96512,27
4,332996,154,6133,9
4,332999,1125,50275,77
4,333111,0,0,7
4,333112,237,7299,3
4,333120,301,15722,11
4,333131,0,0,8
4,333132,0,0,1
4,333241,0,0,1
4,333242,43,3746,4
4,333243,0,0,3
4,333244,147,10533,6
4,333249,389,20377,21
4,333314,141,14127,12
4,333316,23,1894,5
4,333318,533,44543,23
4,333413,50,2963,4
4,333414,2,246,4
4,333415,739,34727,17
4,333511,895,35790,25
4,333514,117,5961,14
4,333515,74,3586,14
4,333517,314,14219,18
4,333519,0,0,3
4,333611,0,0,4
4,333612,0,0,2
4,333613,0,0,1
4,333618,0,0,2
4,333911,90,5098,4
4,333912,0,0,3
4,333922,55,2961,4
4,333923,0,0,2
4,333924,0,0,3
4,333991,0,0,1
4,333992,0,0,5
4,333994,0,0,2
4,333995,0,0,4
4,333996,0,0,1
4,333997,0,0,1
4,333999,263,15499,15
4,334111,0,0,5
4,334112,46,4500,5
4,334118,40,2085,10
4,334210,0,0,2
4,334220,0,0,8
4,334290,412,26603,11
4,334310,47,1572,8
4,334412,315,12299,11
4,334413,7291,639407,38
4,334416,173,6239,8
4,334417,0,0,3
4,334418,196,9399,19
4,334419,886,59412,26
4,334510,642,39223,12
4,334511,0,0,19
4,334512,0,0,5
4,334513,179,10244,15
4,334514,0,0,1
4,334515,394,18446,23
4,334516,0,0,7
4,334517,0,0,1
4,334519,291,18036,16
4,334614,10,172,5
4,335121,0,0,5
4,335122,139,7150,6
4,335129,56,2829,4
4,335210,46,1280,3
4,335221,0,0,3
4,335222,0,0,2
4,335228,0,0,1
4,335311,0,0,4
4,335312,46,1890,3
4,335313,35,1016,7
4,335314,0,0,10
4,335911,0,0,1
4,335921,0,0,1
4,335929,66,1736,6
4,335931,202,8025,5
4,335932,0,0,2
4,335991,0,0,5
4,335999,551,40633,13
4,336111,0,0,4
4,336112,0,0,2
4,336211,212,10209,14
4,336212,29,887,6
4,336214,89,3039,9
4,336310,125,3781,18
4,336320,6,190,9
4,336330,44,1595,4
4,336340,0,0,2
4,336350,0,0,5
4,336360,511,31005,10
4,336370,0,0,3
4,336390,899,39896,30
4,336411,3863,340665,13
4,336412,3782,307698,29
4,336413,1906,130452,36
4,336414,0,0,4
4,336415,0,0,1
4,336419,0,0,1
4,336611,0,0,1
4,336612,52,2137,6
4,336991,51,2125,10
4,336992,0,0,4
4,336999,18,814,6
4,337110,1218,41864,85
4,337121,98,3221,18
4,337122,1459,37602,56
4,337124,27,967,7
4,337125,108,3527,10
4,337127,49,2759,5
4,337211,121,2038,6
4,337212,600,22741,30
4,337214,78,5913,4
4,337215,207,9952,8
4,337910,683,24235,10
4,337920,303,8028,10
4,339112,1916,123246,20
4,339113,578,34447,37
4,339114,19,565,6
4,339115,40,2029,8
4,339116,977,36841,133
4,339910,149,3687,41
4,339920,1389,81747,30
4,339930,274,11370,11
4,339940,58,2400,7
4,339950,1134,45287,83
4,339991,0,0,4
4,339992,8,204,7
4,339993,0,0,2
4,339995,0,0,1
4,339999,495,19155,50
4,42----,93790,5998480,6467
4,423110,1347,79507,122
4,423120,2748,129410,233
4,423130,533,29031,45
4,423140,395,15822,29
4,423210,970,56211,94
4,423220,1263,68192,119
4,423310,1927,103509,116
4,423320,1017,46338,84
4,423330,623,39707,60
4,423390,685,33835,62
4,423410,38,2140,6
4,423420,2298,127551,175
4,423430,6811,644214,162
4,423440,567,26046,69
4,423450,2394,256818,177
4,423460,342,15598,19
4,423490,85,7169,31
4,423510,1229,68692,123
4,423520,39,1494,6
4,423610,2533,181053,233
4,423620,726,38182,39
4,423690,5713,630982,281
4,423710,1060,55188,100
4,423720,1696,107630,125
4,423730,1045,76102,102
4,423740,307,21947,26
4,423810,2090,168536,91
4,423820,986,61707,88
4,423830,4460,319557,381
4,423840,1022,58276,123
4,423850,702,34597,82
4,423860,930,76038,70
4,423910,1016,53800,106
4,423920,248,11695,33
4,423930,1503,62435,105
4,423940,275,12525,86
4,423990,1500,75733,152
4,424110,113,6978,12
4,424120,544,26151,53
4,424130,906,49823,58
4,424210,4170,384305,180
4,424310,72,3300,25
4,424320,391,12749,22
4,424330,405,15195,43
4,424340,31,942,8
4,424410,3185,181011,42
4,424420,513,20506,31
4,424430,404,21657,33
4,424440,43,1342,6
4,424450,511,22825,58
4,424460,84,4263,12
4,424470,472,24724,33
4,424480,2131,91190,150
4,424490,4469,196375,209
4,424510,30,1540,17
4,424520,18,624,13
4,424590,8,970,4
4,424610,251,11764,44
4,424690,1551,109083,161
4,424710,575,42193,51
4,424720,114,8003,29
4,424810,2744,117542,36
4,424820,1680,107039,36
4,424910,1164,93617,105
4,424920,162,6482,32
4,424930,717,23523,58
4,424940,518,27570,12
4,424950,126,6652,20
4,424990,1197,48823,174
4,425110,60,4534,7
4,425120,5928,274650,738
4,44----,320168,8923561,18027
4,441110,25306,1414521,323
4,441120,2730,121831,369
4,441210,1564,78345,88
4,441222,217,8229,32
4,441228,2279,80393,174
4,441310,6861,176553,651
4,441320,4345,153568,437
4,442110,4713,175451,425
4,442210,1193,46138,188
4,442291,246,8648,60
4,442299,3357,58446,273
4,443141,1224,37415,120
4,443142,6568,190077,590
4,444110,1877,44652,114
4,444120,622,20471,113
4,444130,2962,68258,228
4,444190,3256,142624,398
4,444210,98,4777,18
4,444220,2213,53937,191
4,445110,49235,1257592,786
4,445120,1819,32992,372
4,445210,512,11421,85
4,445220,8,388,5
4,445230,51,1060,12
4,445291,246,8815,42
4,445292,280,4712,62
4,445299,1126,13864,149
4,445310,1203,25714,214
4,446110,11287,420520,648
4,446120,3415,66226,304
4,446130,1907,52212,301
4,446191,1283,24791,286
4,446199,1131,52094,170
4,447110,17440,349347,1531
4,447190,2387,55269,108
4,448110,665,18736,92
4,448120,6006,85459,566
4,448130,1107,15706,114
4,448140,14776,210780,609
4,448150,1047,17527,155
4,448190,2098,38498,205
4,448210,4060,63742,470
4,448310,2167,71347,380
4,448320,97,3296,22
4,451110,5335,102218,465
4,451120,2384,35079,150
4,451130,715,10203,69
4,451140,482,11521,71
4,451211,1732,23576,135
4,451212,88,1821,12
4,452111,6168,129371,60
4,452112,8975,167898,85
4,452910,30495,867609,151
4,452990,6304,100815,568
4,453110,676,12670,140
4,453210,1208,26773,118
4,453220,2804,50940,381
4,453310,6806,129043,474
4,453910,3304,64717,239
4,453920,421,12985,144
4,453930,123,5802,47
4,453991,1044,22265,248
4,453998,2625,78890,448
4,454111,3579,151571,752
4,454112,74,2833,11
4,454113,5542,282520,120
4,454210,699,24403,82
4,454310,456,18158,78
4,454390,2234,87566,499
4,48----,89605,4435669,3367
4,481111,15446,1216531,32
4,481112,16,1034,4
4,481211,427,26831,37
4,481212,0,0,2
4,481219,155,10185,15
4,483111,0,0,1
4,483211,0,0,1
4,483212,0,0,2
4,484110,2372,88567,379
4,484121,10086,384057,451
4,484122,3408,185277,128
4,484210,1903,59616,162
4,484220,3356,157065,312
4,484230,3976,173401,154
4,485113,0,0,6
4,485119,0,0,4
4,485210,0,0,9
4,485310,862,60294,41
4,485320,385,8660,52
4,485410,0,0,12
4,485510,464,13604,18
4,485991,3148,70196,94
4,485999,990,28390,63
4,486210,71,6138,34
4,486910,0,0,5
4,487110,604,16789,24
4,487210,43,1289,6
4,487990,43,1261,7
4,488119,1128,31327,38
4,488190,2306,133925,110
